animal,ds_type,video_id,segment_id,start_time,end_time,total_time,interacting_object,video_path
cat,train,1cfbd4c78207325ff4f03c8731279edc377c50b700272403d529996422d8ec15,1,0:00,0:30,30,other,training_set/edited_1cfbd4c78207325ff4f03c8731279edc377c50b700272403d529996422d8ec15/edited_1cfbd4c78207325ff4f03c8731279edc377c50b700272403d529996422d8ec15_segment_1.mp4
dog,train,0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844,1,0:52;1:59,0:57;2:03,202,person;bench,training_set/edited_0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844/edited_0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844_segment_001.mp4
dog,train,0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844,2,NONE,NONE,17,NONE,training_set/edited_0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844/edited_0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844_segment_002.mp4
dog,train,0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844,4,0:33,0:38,59,person,training_set/edited_0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844/edited_0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844_segment_004.mp4
dog,train,0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844,5,0:36;0:42;1:02,0:40;0:46;1:07,199,floor;other;floor,training_set/edited_0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844/edited_0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844_segment_005.mp4
dog,train,0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844,6,0:17;0:36;1:30;3:40,0:30;0:48;1:51;3:43,274,dog;dog;floor;bench,training_set/edited_0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844/edited_0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844_segment_006.mp4
dog,train,0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844,7,0:27;3:56;5:02;8:42;9:42,0:35;4:02;5:04;9:33;10:08,749,floor;person;other;dog;floor,training_set/edited_0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844/edited_0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844_segment_007.mp4
dog,train,0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844,8,2:15;4:14;4:35,3:20;4:18;4:43,361,floor;floor;floor,training_set/edited_0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844/edited_0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844_segment_008.mp4
dog,train,0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844,9,3:10;3:17,3:15;3:36,216,other;other animal,training_set/edited_0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844/edited_0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844_segment_009.mp4
dog,train,0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844,10,0:00;0:02;3:03,0:01;0:09;3:20,200,floor;person;dog,training_set/edited_0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844/edited_0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844_segment_010.mp4
dog,train,0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844,11,0:00;0:06;1:15;3:57;4:09;4:13;4:42,0:05;0:11;1:40;4:08;4:11;4:28;4:44,349,person;dog;person;person;plant;person;plant,training_set/edited_0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844/edited_0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844_segment_011.mp4
dog,train,0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844,12,1:44;3:11;5:01;5:32,1:53;3:14;5:15;5:40,524,floor;person;floor;floor,training_set/edited_0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844/edited_0cb71345abd677e3282fef77f1412487d7861b1836837ce6d0f37022042c3844_segment_012.mp4
dog,train,0d4d65655abb7b3622d414c9502572c1409fc8eb4c86afe36a460abfeb5596f8,1,NONE,NONE,24,NONE,training_set/edited_0d4d65655abb7b3622d414c9502572c1409fc8eb4c86afe36a460abfeb5596f8/edited_0d4d65655abb7b3622d414c9502572c1409fc8eb4c86afe36a460abfeb5596f8_segment_1.mp4
dog,train,0d1943ccfb8c8eb096984289706133b267dea56fb6547d85c57b841d2767c8c6,1,NONE,NONE,849,NONE,training_set/edited_0d1943ccfb8c8eb096984289706133b267dea56fb6547d85c57b841d2767c8c6/edited_0d1943ccfb8c8eb096984289706133b267dea56fb6547d85c57b841d2767c8c6_segment_001.mp4
dog,train,0d1943ccfb8c8eb096984289706133b267dea56fb6547d85c57b841d2767c8c6,2,NONE,NONE,31,NONE,training_set/edited_0d1943ccfb8c8eb096984289706133b267dea56fb6547d85c57b841d2767c8c6/edited_0d1943ccfb8c8eb096984289706133b267dea56fb6547d85c57b841d2767c8c6_segment_002.mp4
dog,train,0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b,12,0:00,0:04,5,person,training_set/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b_segment_012.mp4
dog,train,0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b,19,0:00,0:03,3,person,training_set/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b_segment_019.mp4
dog,train,0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b,26,0:00,0:05,5,person,training_set/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b_segment_026.mp4
dog,train,0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b,47,0:00,0:03,3,person,training_set/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b_segment_047.mp4
dog,train,0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b,59,0:00,0:05,5,person,training_set/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b_segment_059.mp4
dog,train,0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b,64,0:00,0:08,8,person,training_set/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b_segment_064.mp4
dog,train,0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b,66,0:00,0:04,4,person,training_set/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b_segment_066.mp4
dog,train,0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b,76,0:00,0:04,4,person,training_set/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b_segment_076.mp4
dog,train,0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b,78,0:00,0:03,3,person,training_set/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b_segment_078.mp4
dog,train,0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b,80,0:00,0:04,4,person,training_set/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b_segment_080.mp4
dog,train,0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b,84,0:00,0:04,4,person,training_set/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b_segment_084.mp4
dog,train,0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b,85,0:00,0:03,3,person,training_set/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b_segment_085.mp4
dog,train,0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b,90,0:00,0:05,5,person,training_set/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b_segment_090.mp4
dog,train,0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b,103,0:00,0:03,3,person,training_set/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b_segment_103.mp4
dog,train,0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b,105,0:00,0:04,4,person,training_set/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b/edited_0e4b23e072ec674d5ece872d3558d52e5794fb27fa5e0780de58a10bad56ad5b_segment_105.mp4
dog,train,0ec56a2f525eb6c8e84cdfc7e480682dc8dc9df7cf9118b7cdf33d971936418a,24,NONE,NONE,3,NONE,training_set/edited_0ec56a2f525eb6c8e84cdfc7e480682dc8dc9df7cf9118b7cdf33d971936418a/edited_0ec56a2f525eb6c8e84cdfc7e480682dc8dc9df7cf9118b7cdf33d971936418a_segment_024.mp4
dog,train,0ec56a2f525eb6c8e84cdfc7e480682dc8dc9df7cf9118b7cdf33d971936418a,52,NONE,NONE,3,NONE,training_set/edited_0ec56a2f525eb6c8e84cdfc7e480682dc8dc9df7cf9118b7cdf33d971936418a/edited_0ec56a2f525eb6c8e84cdfc7e480682dc8dc9df7cf9118b7cdf33d971936418a_segment_052.mp4
dog,train,2f99196636382330ab21ce00d8fb3a11b4d4185f14a641fb31c77075a2daac0d,2,0:00,0:05,7,person,training_set/edited_2f99196636382330ab21ce00d8fb3a11b4d4185f14a641fb31c77075a2daac0d/edited_2f99196636382330ab21ce00d8fb3a11b4d4185f14a641fb31c77075a2daac0d_segment_002.mp4
dog,train,2f99196636382330ab21ce00d8fb3a11b4d4185f14a641fb31c77075a2daac0d,3,NONE,NONE,3,NONE,training_set/edited_2f99196636382330ab21ce00d8fb3a11b4d4185f14a641fb31c77075a2daac0d/edited_2f99196636382330ab21ce00d8fb3a11b4d4185f14a641fb31c77075a2daac0d_segment_003.mp4
dog,train,2f99196636382330ab21ce00d8fb3a11b4d4185f14a641fb31c77075a2daac0d,5,0:00;0:04,0:03;0:05,5,person;person,training_set/edited_2f99196636382330ab21ce00d8fb3a11b4d4185f14a641fb31c77075a2daac0d/edited_2f99196636382330ab21ce00d8fb3a11b4d4185f14a641fb31c77075a2daac0d_segment_005.mp4
dog,train,2f99196636382330ab21ce00d8fb3a11b4d4185f14a641fb31c77075a2daac0d,6,0:00;0:04;0:08;0:20,0:01;0:08;0:09;0:23,23,person;person;person;person,training_set/edited_2f99196636382330ab21ce00d8fb3a11b4d4185f14a641fb31c77075a2daac0d/edited_2f99196636382330ab21ce00d8fb3a11b4d4185f14a641fb31c77075a2daac0d_segment_006.mp4
dog,train,2f99196636382330ab21ce00d8fb3a11b4d4185f14a641fb31c77075a2daac0d,7,0:00,0:02,3,person,training_set/edited_2f99196636382330ab21ce00d8fb3a11b4d4185f14a641fb31c77075a2daac0d/edited_2f99196636382330ab21ce00d8fb3a11b4d4185f14a641fb31c77075a2daac0d_segment_007.mp4
dog,train,2f99196636382330ab21ce00d8fb3a11b4d4185f14a641fb31c77075a2daac0d,9,0:04,0:05,5,person,training_set/edited_2f99196636382330ab21ce00d8fb3a11b4d4185f14a641fb31c77075a2daac0d/edited_2f99196636382330ab21ce00d8fb3a11b4d4185f14a641fb31c77075a2daac0d_segment_009.mp4
dog,train,3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3,1,0:15;0:20;3:39;4:04,0:17;0:37;3:43;4:45,285,other;person;other;person,training_set/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3_segment_001.mp4
dog,train,3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3,2,NONE,NONE,44,NONE,training_set/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3_segment_002.mp4
dog,train,3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3,3,NONE,NONE,222,NONE,training_set/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3_segment_003.mp4
dog,train,3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3,4,NONE,NONE,114,NONE,training_set/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3_segment_004.mp4
dog,train,3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3,5,NONE,NONE,171,NONE,training_set/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3_segment_005.mp4
dog,train,3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3,6,0:26,0:33,53,floor,training_set/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3_segment_006.mp4
dog,train,3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3,7,0:11,0:14,20,person,training_set/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3_segment_007.mp4
dog,train,3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3,8,NONE,NONE,36,NONE,training_set/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3_segment_008.mp4
dog,train,3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3,9,NONE,NONE,193,NONE,training_set/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3_segment_009.mp4
dog,train,3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3,10,NONE,NONE,97,NONE,training_set/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3_segment_010.mp4
dog,train,3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3,11,NONE,NONE,21,NONE,training_set/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3_segment_011.mp4
dog,train,3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3,12,NONE,NONE,121,NONE,training_set/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3_segment_012.mp4
dog,train,3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3,13,0:04,0:23,99,other,training_set/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3_segment_013.mp4
dog,train,3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3,14,NONE,NONE,32,NONE,training_set/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3_segment_014.mp4
dog,train,3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3,15,0:00,0:08,17,other,training_set/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3_segment_015.mp4
dog,train,3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3,16,1:32;1:46,1:40;2:02,122,other;other,training_set/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3_segment_016.mp4
dog,train,3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3,17,NONE,NONE,44,NONE,training_set/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3_segment_017.mp4
dog,train,3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3,18,0:18,0:21,21,plant,training_set/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3_segment_018.mp4
dog,train,3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3,19,NONE,NONE,89,NONE,training_set/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3_segment_019.mp4
dog,train,3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3,20,NONE,NONE,19,NONE,training_set/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3_segment_020.mp4
dog,train,3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3,21,NONE,NONE,5,NONE,training_set/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3_segment_021.mp4
dog,train,3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3,22,NONE,NONE,237,NONE,training_set/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3_segment_022.mp4
dog,train,3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3,23,7:03,7:10,433,plant,training_set/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3_segment_023.mp4
dog,train,3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3,24,1:49;2:19;2:19;2:29;2:36,2:18;2:30;2:28;2:32;2:44,212,other;person;person;person;person,training_set/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3_segment_024.mp4
dog,train,3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3,25,NONE,NONE,8,NONE,training_set/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3_segment_025.mp4
dog,train,3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3,26,2:24;3:16;3:46,2:32;3:25;3:52,241,plant;other;plant,training_set/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3_segment_026.mp4
dog,train,3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3,27,NONE,NONE,17,NONE,training_set/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3_segment_027.mp4
dog,train,3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3,28,NONE,NONE,26,NONE,training_set/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3_segment_028.mp4
dog,train,3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3,29,0:20,0:25,38,dog,training_set/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3_segment_029.mp4
dog,train,3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3,31,NONE,NONE,33,NONE,training_set/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3_segment_031.mp4
dog,train,3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3,32,NONE,NONE,43,NONE,training_set/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3_segment_032.mp4
dog,train,3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3,33,NONE,NONE,63,NONE,training_set/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3_segment_033.mp4
dog,train,3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3,34,NONE,NONE,6,NONE,training_set/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3_segment_034.mp4
dog,train,3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3,35,0:16,0:34,35,person,training_set/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3_segment_035.mp4
dog,train,3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3,36,NONE,NONE,21,NONE,training_set/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3_segment_036.mp4
dog,train,3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3,37,NONE,NONE,21,NONE,training_set/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3/edited_3ae4773f1b0464d7c5fbb857f862d6453bbfe9613ee39e532fb3d171e4b176a3_segment_037.mp4
dog,train,03b24ce1466ddeea61dddc90b2bad370ec6e3b658034477a5d5d73efd815734a,3,NONE,NONE,4,NONE,training_set/edited_03b24ce1466ddeea61dddc90b2bad370ec6e3b658034477a5d5d73efd815734a/edited_03b24ce1466ddeea61dddc90b2bad370ec6e3b658034477a5d5d73efd815734a_segment_003.mp4
dog,train,03b24ce1466ddeea61dddc90b2bad370ec6e3b658034477a5d5d73efd815734a,28,NONE,NONE,10,NONE,training_set/edited_03b24ce1466ddeea61dddc90b2bad370ec6e3b658034477a5d5d73efd815734a/edited_03b24ce1466ddeea61dddc90b2bad370ec6e3b658034477a5d5d73efd815734a_segment_028.mp4
dog,train,faea63b10a58d17f84a655e730c14d41ead8992127c8cfc7042a4ed3edc00843,1,NONE,NONE,15,NONE,training_set/edited_faea63b10a58d17f84a655e730c14d41ead8992127c8cfc7042a4ed3edc00843/edited_faea63b10a58d17f84a655e730c14d41ead8992127c8cfc7042a4ed3edc00843_segment_1.mp4
dog,train,f0773d82ba7255c0d1cffceaccd4f5847c72f532e3dfb315c37aca59792c472c,1,0:00;0:03,0:02;0:10,10,toy;toy,training_set/edited_f0773d82ba7255c0d1cffceaccd4f5847c72f532e3dfb315c37aca59792c472c/edited_f0773d82ba7255c0d1cffceaccd4f5847c72f532e3dfb315c37aca59792c472c_segment_1.mp4
dog,train,f0773d82ba7255c0d1cffceaccd4f5847c72f532e3dfb315c37aca59792c472c,3,0:00;0:02,0:01;0:07,7,toy;toy,training_set/edited_f0773d82ba7255c0d1cffceaccd4f5847c72f532e3dfb315c37aca59792c472c/edited_f0773d82ba7255c0d1cffceaccd4f5847c72f532e3dfb315c37aca59792c472c_segment_3.mp4
